id,stock_id,stock_arabic_name,stock_name,sector,bio_en,bio_ar,latest_price,updated_at
"273","5234","أداة دين ثابت/ 10-1004","GDBs 1004-10","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","100","2023-04-04 10:11:07"
"274","5233","أداة دين ثابت/ 7-1004","GDBs 1004-7","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","100","2023-04-04 10:11:08"
"275","5231","أداة دين ثابت/ 10-1003","GDBs 1003-10","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","100","2023-04-04 10:11:07"
"276","5230","أداة دين ثابت/ 7-1003","GDBs 1003-7","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","100","2023-04-04 10:11:08"
"277","5228","أداة دين ثابت/ 10-1002","GDBs 1002-10","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","100","2023-04-04 10:11:07"
"278","5227","أداة دين ثابت/ 7-1002","GDBs 1002-7","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","100","2023-04-04 10:11:08"
"279","5225","أداة دين ثابت/ 10-1001","GDBs 1001-10","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","100","2023-04-04 10:11:07"
"280","5224","أداة دين ثابت/ 7-1001","GDBs 1001-7","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","100","2023-04-04 10:11:08"
"281","5222","أداة دين متغير/ 10-1008","FRNs 1008-10","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","100","2023-04-04 10:11:08"
"282","5221","داة دين متغير/ 10-1007","FRNs 1007-10","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","100.1","2023-04-04 10:11:11"
"283","5220","أداة دين متغير/ 10-1006","FRNs 1006-10","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","100.1","2023-04-04 10:11:08"
"284","5219","أداة دين متغير/ 7-1006","FRNs 1006-7","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","100","2023-04-04 10:11:09"
"285","5218","أداة دين متغير/ 10-1005","FRNs 1005-10","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","100","2023-04-04 10:11:08"
"286","5217","أداة دين متغير/ 7-1005","FRNs 1005-7","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","100","2023-04-04 10:11:08"
"287","5216","أداة دين متغير/ 10-1004","FRNs 1004-10","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","100.1","2023-04-04 10:11:08"
"288","5215","أداة دين متغير/ 7-1004","FRNs 1004-7","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","100","2023-04-04 10:11:08"
"289","5214","أداة دين متغير/ 10-1003","FRNs 1003-10","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","100.1","2023-04-04 10:11:08"
"290","5213","أداة دين متغير/ 10-1002","FRNs 1002-10","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","100.1","2023-04-04 10:11:08"
"291","5212","أداة دين متغير/ 10-1001","FRNs 1001-10","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","100.1","2023-04-04 10:11:08"
"292","5211","أداة دين متغير/ 7-1001","FRNs 1001-7","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","100","2023-04-04 10:11:08"
"293","5114","صكوك كهرباء السعودية 4","Saudi Electricity Sukuk 4","23","The objectives of the company is to generate, transmit and distribute electric power in the Kingdom of Saudi Arabia either by itself or through its wholly or partially owned subsidiaries","توليد ونقل وتوزيع الطاقة الكهربائية في المملكة العربية السعودية من خلالها أو من خلال الشركات المملوكة لها كلياً أو جزئياً..","100.357","2023-04-04 10:11:16"
"294","5113","صكوك كهرباء السعودية 3","Saudi Electricity Sukuk 3","23","The objectives of the company is to generate, transmit and distribute electric power in the Kingdom of Saudi Arabia either by itself or through its wholly or partially owned subsidiaries.","توليد ونقل وتوزيع الطاقة الكهربائية في المملكة العربية السعودية من خلالها أو من خلال الشركات المملوكة لها كلياً أو جزئياً..","101.25","2023-04-04 10:11:16"
"295","5014","صكوك ساتورب","SATORP Sukuk","23","AATSC has been established for the purpose of supporting SATORP s projects and will only enter into the transactions related to the Sukuk..","تأسســـت شركة ارامكو توتال العربية للخدمات لغـــرض دعـــــم مشاريــــــع ساتورب وســـوف تقــــوم فقط بإبرام الصفقات المتعلقة بالصكوك..","27.22","2023-04-04 10:11:16"
"296","5035","صكوك البحري","Bahri Sukuk","23"," The company diverse services including the transportation of crude and refined oil, chemicals, general cargo, and dry bulk goods. Bahri is solidifying its pre-eminent position in the industry by diversifying its business and expanding to new markets. Bei","ويتمثل نشاط الشركة والشركات التابعة في شراء وبيع البواخر والسفن وتشغيلها لنقل البضائع ، إلى جانب المشاركة في عمليات النقل البحري ووكالات شركات الملاحة البحرية ","27.22","2023-04-04 10:11:14"
"297","2315","صكوك صدارة","Sadara Sukuk","23","The objectives for which the Company was formed are carrying out maintenance and operation contracts, and managing and operating petrochemical plants. The Company did not have any maintenance and operational activities since inception.","تتمثل الأنشطة الرئيسية للشركة في تنفيذ عقود الصيانة والتشغيل وإدارة وتشغيل المصانع البتروكيماوية","100","2023-04-04 10:11:16"
"298","9504","الصمعاني","ALSAMAANI","3","metal shelves and accessories and systems storage and handling of pallets, plastic shelves warehouses manufacturing","تصنيع الأرفف المعدنية وملحقاتها وأنظمة التخزين والمناولة وارفف المستودعات وطبالي بلاستيك","247","2023-05-11 01:35:06"
"299","9400","يقين 30","Yaqeen 30","24","FALCOM Saudi Equity ETF aims to provide investors with long-term capital appreciation and growth. The Fund passively invests in the listed Saudi equities in order to achieve the results that correspond to the performance, before fees and expenses, of the","يهدف الصندوق لتحقيق نمو ومكاسب رأسمالية على المدى الطويل. يستثمر الصندوق بشكل غير نشط في الأسهم السعودية لمطابقة أداء المؤشر (F30) قبل الرسوم والمصاريف يتبع الصندوق أسلوب الإدارة غير النشطة للمحفظة بالاستثمار في الأسهم المكونة لمحفظة المؤشر بنفس التكوين و","48","2023-06-11 11:20:08"
"300","9401","يقين للبتروكيماويات","YAQEEN  PETROCHEMICAL","24","The fund seeks to simulate the index thought investing into the components of the Benchmark Index.","يسعي الصندوق لمحاكاة أداء المؤشر من خلال الاستثمار في الأسهم المكونة لمحفظة المؤشر","34.5","2023-05-03 12:15:13"
"301","9402","مؤشر إتش إس بي سي أم تي 30","HSBC MT30","24","The Fund is an open ended investment fund and its objectives is to replicate the performance of the Index, while minimizing , as far as possible, the tracking error between the fund performance and that of the Index to 1.5 maximum","صندوق إتش إس بي سي أم إس سي آي تداول 30 السعودي المتداول هو صندوق استثمار مفتوح و يسعى إلى تحقيق نمو على رأس المال على المدى الطويل، ويهدف إلى تحقيق مستوى أداء يماثل أداء مؤشر إم إس سي آي تداول 30 قبل حسم الرسوم والمصاريف، مع تقليل نسبة الانحراف بين أداء ","43.2","2023-05-31 10:20:12"
"302","9403","صكوك البلاد","ALBILAD SUKUK","24","Albilad Sukuk ETF is an open-ended exchange traded fund, in line with the standards of Islamic Sharia, regulated in accordance with the rules and regulations of the Capital Market Authority in the Kingdom of Saudi Arabia. The fund seeks to track the perfo","صندوق البلاد المتداول للصكوك السيادية السعودية هو صندوق استثماري متداول عام مفتوح، متوافق مع معايير الهيئة الشريعة، منظم بموجب أنظمة ولوائح هيئة السوق المالية في المملكة العربية السعودية. يسعى الصندوق الى متابعة أداء مؤشر البلاد أيديال ريتينجز للصكوك ","8.73","2023-06-13 07:35:12"
"303","9404","صكوك الإنماء","ALINMA SUKUK","24","Alinma Saudi Government Sukuk ETF Fund Short Maturity is an exchange traded fund that invests through the inactive management of a basket of local sovereign SUKUK issued by the Kingdom of Saudi Arabia and listed in the main market and in line with the cri","صندوق الإنماء المتداول لصكوك الحكومة السعودية المحلية قصيرة الأجل هو صندوق مؤشر متداول يستثمر من خلال الإدارة غير النشطة لسلة من الصكوك السيادية المحلية الصادرة عن حكومة المملكة العربية السعودية والمدرجة في السوق الرئيسية والمتوافقة مع معايير اللجنة الشرعية","100","2023-06-01 10:05:08"
"304","9405","البلاد للذهب","ALBILAD GOLD","24","Albilad Gold ETF is an open-ended Exchange Traded Fund","الاستثمار في الذهب المادي دون تكبد عناء صعوبة تخزين سبائك الذهب أو تأمينها
","10.6","2023-06-13 07:30:08"
"305","9508","الكثيري","ALKATHIRI","11","The main activities of the company are to manage its subsidiaries or to participate in the management of the other companies in which it contributes and to provide the necessary support for them, and to own industrial property rights from patents, tradema","تتمثل الأنشطة الرئيسية للشركة في ادارة الشركات التابعة لها او المشاركة في ادارة الشركات الاخرى التي تساهم فيها وتوفير الدعم اللازم لها وامتلاك حقوق الملكية الصناعية من براءات الاختراع والعلامات التجارية والصناعية وحقوق الامتياز وغيرها من الحقوق المعنوية و","27.22","2023-02-19 17:02:43"
"306","9507","الأصيل","Al Aseel","4","Import, export, wholesale and retail in textiles and readymade garments.","استيراد وتصدير وتجارة الجملة والتجزئة في المنسوجات والملبوسات الجاهزة","27.22","2023-04-04 10:11:02"
"307","9505","ابو معطي","Abo Moati","17","The Company operates in stationaries, school and office supplies, education supplies, art material, gifts and wrapping, paper supplies, printers, and inks in wholesale and retail","تعمل الشركة في بيع الأدوات المدرسية والقرطاسية و والمكتبية واللوازم الدقيقة والكماليات والوسائل التعليمية والهدايا والتغليف ومنتجات الورق والأحبار والطابعات بالجملة والتجزئة.","35.1","2023-05-11 01:35:06"
"308","9506","ريدان","Raydan","5","Our company was started with an idea of having multifunctional restaurants serving and selling meals and catering. We also manage, build, buy, develop and sale or kind of real state","اقامة مطاعم بيع وجبات الولائم العربية وخدمات الاعاشة المطهية وغير المطهية و اقامة الحفلات وادارة وتشغيل مطاعم للشركة و","27.22","2023-04-04 10:11:12"
"309","9503","باعظيم","Baazeem","17","The company's activities is import and export wholesale and retail food products and toiletries household items cosmetics and building materials and industrial equipment and road construction equipments and all kinds of goods and services management and m","نشاط الشركة هو استيراد وتصدير وتجارة الجملة والتجزئة في المواد الغذائية وادوات النظافة والاداوات المنزلية وادوات التجميل وفي مواد المباني والاجهزة الصناعية ","27.22","2023-04-04 10:11:09"
"310","9502","العمران","ALOMRAN","2","Production of electrical home appliances, fabrication of metal, plastic, paper and cartons, Retail & Wholesale of electrical home appliances, Purchasing & developing land as well as selling and renting the land.","إنتاج الأجهزة المنزلية والالكترونية والصناعات المعدنية والبلاستيكية والورقية والكرتونية والأعمال المكملة والمتممة لها، تجارة الجملة والتجزئة في الأجهزة المنزلية والالكترونية ","27.22","2023-04-04 10:11:05"
"311","9517","موبي","MOBI","11","Detergents, chemical fertilizers and plasticsproduction and manufacturing","تصنيع وإنتاج المنظفات والأسمدة الكيماوية والبلاستيك","61.8","2023-06-12 11:55:07"
"312","2281","تنمية","TANMIAH","7","In accordance with the Bylaws, the Company activities consist of agriculture and hunting fields, mining, petroleum, and their derivatives, as well as the electricity, gas, water and their branches, construction, manufacturing industries and their branches","تتمثل أنشطة الشركة وفقا لنظامها الأساسي على الزراعة والصيد و المناجم والبترول وفروعها، والكهرباء والغاز والماء وفروعه و التشييد والبناء والصناعات التحويلية وفروعها حسب التراخيص الصناعية و النقل والتخزين والتبريد، والأمن والسلامة والتجارة وخدمات المال ","130.4","2023-06-13 07:50:07"
"313","9518","المركز الكندي الطبي","CMCER","9","The company operates in the health sector in the Kingdom of Saudi Arabia, and the company''s business falls under two main categories, medical centers and recognized health care provider for oil and gas industries","تعمل الشركة في القطاع الصحي بالمملكة العربية السعودية، وتندرج أعمال الشركة تحت نطاقين رئيسيين وهما أعمال المراكز الطبية وأعمال تنفيذ عقود مشاريع العيادات الطبية","53.9","2023-06-13 07:40:08"
"314","9519","بنان","Banan","14","Management and leasing of owned and leased real estate","يتمثل نشاط الشركة الرئيسي فى إدارة و تأجير العقارات السكنية المملوكة أو المؤجرة, إدارة و تأجير العقارات غير السكنية المملوكة و المؤجرة, إدارة و تشغيل الشقق الفندقية, أنشطة إدارة العقارات مقابل عمولة و خدمات التسجيل العيني للعقار","69.9","2023-06-12 11:40:09"
"315","18201","حقوق اولويه الحكير","Alhokair IPO","5",\N,\N,"27.22","2023-02-19 17:02:43"
"316","9520","برغرايزر","Burgerizzr","5","The Company activity, according to the commercial register, deals with fast food activities, including (pizza restaurants). It falls under the consumer services sector","يتمثـل نشـاط الشـركة بحسـب السـجل التجـاري فـي أنشـطة الوجبات السـريعة يشـمل (محـلات البيتـزا) حيـث تنـدرج ضمـن قطـاع الخدمات الإسـتهلاكية","8.3","2023-06-12 11:00:19"
"317","7202","سلوشنز","Solutions by stc","19","In accordance with the company's bylaws, the company's activities comprise the following: 1. Information and communication 2.Other service activities 3. Telecommunication wiring 4. Internet, computer and telecommunication networking wiring 5. Installati","تتمثل أنشطة الشركة وفقاً لنظامها الأساس فيما يلي: 1. المعلومات والاتصالات 2. أنشطة الخدمات الأخرى 3. تمديد أسلاك الاتصالات 4. تمديد شبكات الإنترنت وتمديد شبكات الكمبيوتر والاتصالات 5. تركيب وصيانة الأجهزة الأمنية 6. تقديم خدمات الاستشارات الإدارية العليا ","340.4","2023-06-13 07:50:07"
"318","2082","أكوا باور","Acwa Power","21","The Company main activities are the development and operation of power and water desalination plants in the Kingdom of Saudi Arabia and internationally through 1. Electric power generation","يتثمل نشاط الشركة الرئيسي فى توليد الطاقة الكهربائية, توزيع الطاقة الكهربائية و بيعها بالجملة, تحلية المياة, إنشاء محطات الطاقة الكهربائية و المحولات, إصلاح و صيانة محطات الطاقة الكهربائية و المحولات و البيع بالجملة للمياة المحلاة","155","2023-06-13 07:45:08"
"319","9516","غاز","NGDC","111","The company''s core business is to supply the factories located in the second industrial city in Riyadh. The company is supplied with natural gas from Saudi Aramco through a main pipeline. The company''s expertise includes the operation and maintenance of","يتمثل نشاطها الرئيسي في شراء الغاز الطبيعي من الشركات المنتجة له ثم توزيعه على المصانع ","54","2023-06-12 11:25:09"
"390","9521","إنماء الروابي","Enma AlRawabi Co","14","General construction of residential buildings, general construction of non-residential buildings, including (schools, hospitals, hotels, etc.), management and leasing of owned or leased properties (residential), management and leasing of owned or leased p","الإنشاءات العامة للمباني السكنية، الإنشاءات العامة للمباني الغير سكنية، يشمل (المدارس، المستشفيات، الفنادق، ...الخ)، إدارة وتأجير العقارات المملوكة أو المؤجرة (سكنية)، إدارة وتأجير العقارات المملوكة أو المؤجرة (غير سكنية)، أنشطة إدارة العقارات مقابل عمولة","20","2023-06-11 08:30:10"
"391","9522","الحاسوب","ALHASOOB","17","The current main activity, according to the companys commercial register is the wholesale sale of computers and their accessories including (selling printers and their inks) the wholesale sale of software including import. Retail sale of computers and the","يتمثل النشاط الرئيسي للشركة في تجارة الجملة والتجزئة للحاسب الآلي ومستلزماته إلى جانب الآلات والأجهزة المكتبية والطابعات وماكينات التصوير والأحبار ومستلزماتها بالإضافة إلى صيانتهم، كما تقوم الشركة أيضاً باستيراد وبيع البرمجيات بالجملة.","102","2023-06-13 07:40:09"
"392","12132","حقوق نسيج","Naseej right","4",\N,\N,"27.22","2023-02-19 17:02:43"
"393","42901","حقوق الخليج","Alkhaleej right","5",\N,\N,"27.22","2023-02-19 17:02:43"
"394","80302","حقوق ميدغلف","MEDGULF RIGHTS","10",\N,\N,"27.22","2023-02-19 17:02:43"
"395","4700","الخبير للدخل","Alkhabeer Income","24","Alkhabeer Income Fund, a closed-ended traded fund regulated by the Capital Market Authority, The primary objective of the Fund is to generate periodic income for the investors by investing in various Sharia compliant income generating assets such as Sukuk","صندوق استثمار متداول مغلق متوافق مع ضوابط الهيئة الشرعية  إن الهدف الاستثماري للصندوق هو تحقيق دخل دوري للمستثمرين من خلال الاستثمار في أصول مدرة للدخل متوافقة مع ضوابط الهيئة الشرعية مثل الصكوك والتمويل التجاري والإجارة وصناديق الدخل والمرابحة.","7.27","2023-06-13 07:50:08"
"396","4071","العربية","ALARABIA","13","Arabian Contracting Services Co. is the leader in setting up and operating outdoor advertising billboards, including roadside advertising and indoor advertising. In roadside advertising, the Company participates in the tenders organized by various secreta","يتمثل النشاط الرئيسي للشركة في إقامة وتشغيل لوحات الاعلانات الخارجية والتي تتضمن اعلانات الطرق والإعلانات الداخلية والدعاية والإعلان وطباعة مواد الدعاية والطباعة التجارية والتجليد.","162","2023-06-13 07:45:09"
"397","4081","النايفات","Nayifat Finance Co","12","Consumer Finance, SME Finance, Credit Cards Finance, Peer to Peer Lending","التمويل الاستهلاكي، تمويل المنشأت الصغيرة والمتوسطة، تمويل بطاقات الائتمان، التمويل الجماعي","21.02","2023-06-13 07:50:08"
"398","6013","التطويرية الغذائية","Development Works Food Co","5","The establishing and operat The restaurants , cafes , mainten training centers, education and the import and export of services and subsistance cooked and uncooked services.","إقامة و تشغيل المطاعم و المقاهي و صيانة مراكز التدريب و التعليم و استيراد و تصدير وخدمات التغذية في المواد الغذائية و خدمات الإعاشة المطهية و غير المطهية .","160","2023-06-12 12:05:09"
"399","9523","جروب فايف","Group Five","11",\N,\N,"22.56","2023-06-13 07:45:09"
"400","22201","حقوق معدنية","MAADANIYAH RIGHTS","11",\N,\N,"27.22","2023-02-19 17:02:43"
"401","990001","نقد","CASH","41",\N,\N,"27.22","2023-02-19 17:02:43"
"1119","18321","حقوق صدر","SADR RIGHTS","3",\N,\N,"27.22","2023-02-19 17:02:43"
"1120","1111","تداول","Tadawul","12","Saudi Tadawul Group Holding Company through its CMA Authorized Subsidiaries is the primary provider of securities trading, clearing and settlement in the Kingdom of Saudi Arabia. The Group also provides technology innovation services through one of its Su","تعتبر شركة مجموعة تداول السعودية القابضة من خلال شركاتها التابعة المرخص لها من الهيئة مقدم الخدمات الرئيسي لخدمات التداول والمقاصة والتسوية في الأوراق المالية بالمملكة العربية السعودية، كما تقدم المجموعة من خلال إحدى شركاتها التابعة خدمات تتعلق بالابتكار ","177.2","2023-06-13 07:50:08"
"1121","41101","حقوق باتك","BATIC RIGHTS","20",\N,\N,"27.22","2023-02-19 17:02:43"
"1122","4162","المنجم","ALMUNAJEM","8","Almunajem Foods Company is engaged in importing, marketing, distributing, and producing a variety of high-quality frozen, chilled","يتمثل نشاط شركة المنجم للأغذية في استيراد وتسويق وتوزيع وتصنيع مجموعة متنوعة من الأغذية المجمدة والمبردة والجافة ","66.1","2023-06-13 07:50:08"
"1123","9526","جاهز","Jahez","18","Wholesale and retail trade and repair of motor vehicles and motorcycles; Transport and storage; Provision of accommodation and food services","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدراجات النارية. النقل والتخزين. ","603","2023-06-13 07:50:08"
"1124","81501","حقوق أسيج","ACIG RIGHTS","10",\N,\N,"27.22","2023-02-19 17:02:43"
"1125","9524","آيكتك","AICTEC","18","The company''s current actual activity is the import, sale, installation, operation and maintenance of security surveillance cameras, bag and parcel inspection devices, security fences, biometric magnetic card entry and exit gates, burglar alarm devices a","يتمثل نشاط الشركة الحالي الفعلي في إستيراد وبيع وتركيب وتشغيل وصيانة كاميرات المراقبة الأمنية وأجهزة تفتيش الحقائب والطرود والسياج الأمني وأجهزة بوابات الدخول والخروج بالبطاقة الممغنطة الحيوية وأجهزة وأنظمة الإنذار ضد السرقة وأجهزة بوابات الكشف عن المعادن","84","2023-06-12 07:35:09"
"1126","9525","الوسائل","Alwasail","2","production of polyethylene pipes, parts and accessories, which are used in many applications, including irrigation networks, water and sewage networks, gas, electricity and telecommunications pipes, in addition to many industrial applications. In addition","أنشطة الشركة كما في سجلها التجاري في صناعة البولي أثيلين، صناعة الأنابيب والمواسير والخراطيم وسيور نقل الحركة ونقل المواد، صناعة مواسير وخراطيم وأنابيب بلاستيكية ووصلاتها ولوزامها، البيع بالتجزئة للآلات والمعدات الزراعية.","20.88","2023-06-13 07:40:09"
"1127","9527","ألف ميم ياء","AME","9","The company is engaged in the distribution and marketing of medical products, supplies, equipment, and devices used mainly in the field of cosmetics and plastic surgery ","يتمثل النشاط الرئيسي للشركة في البيع بالتجزئة للأجهزة والمعدات والمستلزمات الطبية وتعمل الشركة على توزيع وتسويق المنتجات والمستحضرات والمستلزمات والمعدات والأجهزة الطبية المسـتخدمة بشـكل أساسي فـي مجال التجميل وجراحة التجميل ","46.9","2023-06-13 07:30:09"
"1130","9528","جاز","Gas","2","The company is engaged in the wholesale trade of electrical, electronic, mechanical, hydromechanical and oil machinery and equipment, industrial equipment, drilling equipment, technical equipment, water desalination equipment, generators and spare parts, ","يتمثل نشاط الشركة الفعلي في تجارة الجملة للآلات والمعدات الكهربائية والإليكترونية والميكانيكية والهيدروميكانيكية والنفطية والمعدات الصناعية ومعدات الحفر والمعدات التقنية ومعدات تحلية المياه والمولدات وقطع الغيار وتقديم الخدمات الهندسية التشغيلية والصيانة ","74","2023-06-12 08:40:11"
"1131","9531","العبيكان","Obekan","2","The Main activity of Watani Steel is to produce rebars and steel Billets","تتمثل أنشطة الشركة كما في سجلھا التجاري في صناعة منتجات أولیة من الحدید على شكل كتل من الركائز والمخلفات بعد إعادة صھرھا، صناعة صفائح وألواح ولفائف شریطیة وقضبان أسیاخ وزوایا أسلاك ومقاطع بكافة أشكالھا","81","2023-06-12 11:00:20"
"1132","1321","انابيب الشرق","East Pipes","11","According to its Bylaws and Investment License, the Companys activities comprise the following: Manufacture of pipes. Manufacture of pipes, tubes and hollow shapes from iron and steel. Manufacture of tubes, pipes, hollow forms, and pipes and tubes connect","تتمثل أنشطة الشركة وفقاً لنظامها الأساس وترخيصها الاستثماري بما يلي صناعة الأنابيب. صناعة الأنابيب والمواسير والأشكال المجوفة من الحديد والصلب. صنع أنابيب ومواسير وأشكال مجوفة ووصالت أنابيب أو مواسير. معالجة وطلي المعادن بالصقل والتلميع.","65.6","2023-06-13 07:50:08"
